disc_loss,gen_loss
0.011905171908438206,0.009415513835847378
0.002095760079100728,0.0022092454601079226
0.0010943450033664703,0.0008012282778508961
0.000324666645610705,0.0007244687294587493
0.0004889640840701759,0.0003296632203273475
0.00029943836852908134,0.0002484761644154787
0.0003621823852881789,0.00036064194864593446
1.186568260891363e-05,6.393822695827112e-05
0.00010046318493550643,-7.58888345444575e-05
0.00022027608065400273,2.2435553546529263e-05
2.114367816830054e-05,0.00018648321565706283
2.8947113605681807e-05,0.000403607205953449
9.280803351430222e-05,7.49780738260597e-05
0.0003212976735085249,0.0001906889956444502
4.010327756986953e-05,-5.915563815506175e-05
0.00017376184405293316,1.0111823939951137e-05
-0.00011793593876063824,-7.068249033181928e-06
9.014249371830374e-05,0.00023803577641956508
0.00017433048924431205,0.0002114891685778275
0.00013496079191099852,0.00012985087232664227
0.00019846481154672801,0.00014872067549731582
-0.00014363689115270972,0.0005165388574823737
0.00012508731742855161,0.000260396976955235
0.00022601618547923863,6.522144394693896e-05
2.9256447305670008e-05,3.25121873174794e-05
0.00026480003725737333,-8.387387788388878e-05
0.00023287655494641513,-2.465878969815094e-05
7.793806435074657e-05,7.375991845037788e-05
0.00029675872065126896,0.00018536504649091512
-5.638381480821408e-05,0.00010039423068519682
7.563688268419355e-05,-2.7933065211982466e-05
0.00014148317859508097,0.00014329746773000807
0.00021128538355696946,0.00014999526320025325
7.93409562902525e-05,-0.000130810120026581
2.4934161046985537e-07,-3.5676034713105764e-06
0.00021699209173675627,6.961769395275041e-05
